date,title,link,first_paragraph,publish_location,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,PESTLE,source
2023-03-09,BSI und das Land Rheinland-Pfalz unterzeichnen Kooperationsvereinbarung,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2023/230319_Koop_BSI_RLP.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) und das Land Rheinland-Pfalz, vertreten durch das Ministerium für Arbeit, Soziales, Transformation und Digitalisierung des Landes Rheinland-Pfalz unterzeichnen eine Kooperationsvereinbarung, mit der die enge und vertrauensvolle Zusammenarbeit zwischen Bund und Land weiter vertieft wird.",Mainz,BSI, Land Rheinland-Pfalz, Kooperationsvereinbarung, Zusammenarbeit, vertieft,political,BSI
2023-02-27,MWC in Barcelona: BSI stärkt internationale Vernetzung zur Sicherheit der mobilen Kommunikation,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2023/230227_MWC.html,Sichere Kommunikation in den mobilen Netzen: Das ist der Schwerpunkt des Bundesamts für Sicherheit in der Informationstechnik (BSI) bei seinem Auftritt auf demMobile World Congress(MWC). Vom 27. Februar bis 2. März findet die führende internationale Mobilfunkmesse in Barcelona statt. DasBSIwird gemeinsam mit dem Land Nordrhein-Westfalen vertreten sein (Standnummer CS318). In zwei Fachvorträgen werdenBSI-Experten über die Sicherheit von Netzwerkausrüstung für den Mobilfunk sprechen.,Bonn/Barcelona,MWC, BSI, Sicherheit, mobile Kommunikation, Barcelona,technological,BSI
2023-02-27,BSI-Studie: Viele Software-Produkte für Onlineshops sind unsicher,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2023/230227_Studie_Onlineshopping.html,"ÜberOnlineshopswird eine Vielzahl sensibler Daten von Verbraucherinnen und Verbrauchern verarbeitet. Neben persönlichen Kontaktdaten handelt es sich dabei in vielen Fällen auch um Bankverbindungen, Kreditkarten- und weitere Zahlungsdaten. Kein Wunder, dassOnlineshopslängst im Fokus vonCyber-Kriminellen stehen. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat daher im Rahmen einerStudiedie Sicherheitseigenschaften vonOnlineshopping-Plattformen untersucht. Es handelt sich dabei umSoftware-Produkte, mit denen Onlinehändler ihreWebshopserstellen. Die Ergebnisse zeigen wichtige Handlungsbedarfe auf.",Bonn,Sicherheit, Onlineshops, Daten, Cyber-Kriminellen, Software-Produkte,technological,BSI
2023-02-06,Weltweiter Ransomware-Angriff,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2023/230206_ESXi-Schwachstelle-massiv-ausgenutzt.html,"Bei einem weltweit breit gestreutenRansomware-Angriff wurden laut Medienberichten tausendeESXi-Server, die u. a. zur Virtualisierung vonIT-Fachverfahren genutzt werden, verschlüsselt. Der regionale Schwerpunkt der Angriffe lag dabei auf Frankreich, denUSA, Deutschland und Kanada, auch weitere Länder sind betroffen.",Bonn,Ransomware-Angriff, ESXi-Server, Virtualisierung, IT-Fachverfahren, weltweit,technological,BSI
2022-12-15,BSI und ZF entwickeln Sicherheits-Check für Künstliche Intelligenz im Automobil,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221215_KI_Auto.html,Das Bundesamt für Sicherheit in der Informationstechnik (BSI) und das TechnologieunternehmenZFhaben in den vergangenen zwölf Monaten im gemeinsamen ProjektAIMobilityAuditPrepKonzepte und Methoden zur Prüfung derIT-Sicherheit vonKI-Systemen in Kraftfahrzeugenerarbeitet.,Saarbrücken/Bonn,BSI, ZF, Sicherheits-Check, Künstliche Intelligenz, Automobil,technological,BSI
2022-12-05,BSI und das Land Hessen unterzeichnen Kooperationsvereinbarung,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221205_Kooperation_Hessen.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) und das Land Hessen, vertreten durch das Hessische Ministerium des Innern und für Sport, unterzeichnen eine Kooperationsvereinbarung, mit der die enge und vertrauensvolle Zusammenarbeit zwischen Bund und Land weiter vertieft wird.",Wiesbaden,BSI, Land Hessen, Kooperationsvereinbarung, Zusammenarbeit, Vertiefung,political,BSI
2022-11-21,CSAF als internationaler Standard angenommen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221121_CSAF.html,"Im professionellen und insbesondere industriellen Umfeld können automatisierteSoftware-Updatesmit unerwünschten Einschränkungen der Funktionalität - etwa durch einen Neustart des Systems - verbunden sein. Dennoch empfiehlt das Bundesamt für Sicherheit in der Informationstechnik (BSI) sicherheitsrelevantePatchesundUpdatesso schnell wie möglich, unter Abwägung des jeweiligen Risikos, einzuspielen. Dazu sind Administratorinnen und Administratoren oftmals auf vielfältige herstellerspezifische Informationsquellen (z. B. Webseite,Mail,RSS-Feed,Twitter) und Datenformate (z. B.HTML,PDF, Text) angewiesen. Daraus folgt im Ernstfall umfangreiche Handarbeit, die wertvolle Ressourcen kostet. Um dies zu vereinfachen, spezifiziert dasCommon Security Advisory Framework(CSAF) ein Format für maschinen-verarbeitbareSecurity Advisoriesund deren Verteilung.",Bonn,CSAF, Standard, Software-Updates, Sicherheitsrelevante Patches, Administratorinnen,technological,BSI
2022-11-11,Digitalbarometer 2022: Weiter leichtes Spiel für Cyber-Kriminelle,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221111_Digitalbarometer.html,"Ein aktuelles Virenschutzprogramm, sichere Passwörter und eine aktuelleFirewallsind die Maßnahmen, die Bürgerinnen und Bürger am häufigsten nutzen, um sich vor Angriffen im Netz zu schützen. Zu einem grundlegenden Basisschutz gehört aber auch, Sicherheitslücken mit regelmäßigenUpdateszu schließen und für jedenAccountein eigenes Passwort zu benutzen. Viele vernachlässigen jedoch diese grundlegenden Maßnahmen. Das ergab die vierte gemeinsame Bürgerbefragung des Bundesamts für Sicherheit in der Informationstechnik (BSI) und der Polizeilichen Kriminalprävention der Länder und des Bundes (ProPK). Die Ergebnisse der Studie sind im „Digitalbarometer 2022“ zusammengefasst, das heute der Öffentlichkeit vorgestellt wird.",Stuttgart/Bonn,Cyber-Kriminelle, Virenschutzprogramm, Passwörter, Firewalls, Updates,technological,BSI
2022-10-25,BSI-Lagebericht 2022: Gefährdungslage im Cyber-Raum hoch wie nie,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221025_Lagebericht.html,"Die Gründe für die hohe Bedrohungslage sind anhaltende Aktivitäten im Bereich derCyber-Kriminalität,Cyber-Angriffe im Kontext des russischen Angriffs auf die Ukraine und auch in vielen Fällen eine unzureichende Produktqualität vonIT- undSoftware-Produkten.",Bonn/Berlin,Cyber-Raum, Cyber-Kriminalität, Cyber-Angriffe, russischer Angriff, Produktqualität,technological,BSI
2022-10-25,Das BSI auf der it-sa – Kritische Infrastrukturen im Fokus,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221025_it-sa.html,Der Schutz Kritischer Infrastrukturen (KRITIS) hat im Aufgabenspektrum desBSIeinen besonderen Stellenwert. Dies gilt umso mehr angesichts der aktuellen Bedrohungslage im Kontext des russischen Angriffskrieges gegen die Ukraine. Auf derIT-Sicherheitsfachmesse it-sa in Nürnberg stellt das Bundesamt für Sicherheit in der Informationstechnik (BSI) daher auch die Resilienz Kritischer Infrastrukturen und vergleichbarer Einrichtungen in den Mittelpunkt.,Bonn/Nürnberg,BSI, Kritische Infrastrukturen, IT-sa, Resilienz, Bedrohungslage,technological,BSI
2022-10-20,BSI und die Cyber-Sicherheitsbehörde von Singapur erkennen Cyber-Sicherheitskennzeichen gegenseitig an,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221020_IT-SiK-Singapur.html,"Der Vizepräsident des Bundesamts für Sicherheit in der Informationstechnik (BSI),Dr.Gerhard Schabhüser, und derChief ExecutivederCyberSecurityAgency Singapore(CSA), David Koh, haben auf der diesjährigenSingapore InternationalCyberWeek (SICW)eine bilaterale Vereinbarung zur gegenseitigen Anerkennung desCybersecurity Labelling Scheme(CLS) und des deutschenIT-Sicherheitskennzeichens unterzeichnet.",Bonn/Singapur,BSI, Cyber-Sicherheitsbehörde, Singapur, Cyber-Sicherheitskennzeichen, Anerkennung,technological,BSI
2022-10-05,BSI bestätigt Sicherheitseigenschaften von iPhone und iPad,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/221005_Apple_Sicherheitsfunktionen.html,"Smartphones und Tablets sind zentrale Elemente der Digitalisierung. Den Sicherheitseigenschaften dieser Produkte kommt daher eine besondere Bedeutung für einen sicheren digitalen Alltag zu. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat daher die allgemeinen Sicherheitseigenschaften und die Möglichkeiten zur sicheren Nutzung der Geräte und insbesondere der BetriebssystemeiOSundiPadOSuntersucht. Die Prüfung bestätigt die Wirksamkeit der eingebetteten Sicherheitsfunktionen und kommt zu dem Ergebnis, dass die in handelsüblicheniPhonesundiPadsintegrierten Applikationen fürE-Mail, Kalender und Kontakte auch bei der Verarbeitung von Verschlusssachen der Kategorie„Nur für den Dienstgebrauch“eine Ergänzung des bestehenden Portfolios sicherer mobiler Lösungen darstellen.",Bonn,Sicherheitseigenschaften, iPhone, iPad, BSI, BetriebssystemiOS,technological,BSI
2022-09-29,Zehn Jahre Allianz für Cyber-Sicherheit:,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220929_10-Jahre-ACS.html,Vor zehn Jahren wurde die Allianz fürCyber-Sicherheit (ACS) vom Bundesamt für Sicherheit in der Informationstechnik (BSI) und demBitkomins Leben gerufen. Hinter Europas größtem Netzwerk fürCyber-Sicherheit in der Wirtschaft steht eine Idee:Netzwerke stärken Netzwerke.,Dresden/Bonn,Allianz für Cyber-Sicherheit, zehn Jahre, BSI, Bitkom, Netzwerke,technological,BSI
2022-09-27,IT-Sicherheitskennzeichen jetzt für alle „Smarten Verbrauchergeräte“,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220928_IT-SiK_Smarte-Verbrauchergeraete.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) ermöglicht ab sofort die Beantragung desIT-Sicherheitskennzeichensfür eine Vielzahl vonsmartenGeräten. Nachdem zuvorsmarteGeräte wie Kameras, Lautsprecher, Reinigungs- und Gartenroboter, Spielzeuge und Fernsehprodukte für die Bewerbung um dasIT-Sicherheitskennzeichen in Frage kamen, wurde die Produktkategorie nun unter demLabel„SmarteVerbraucherprodukte“ für die meistenIoT- undSmart-Home-Produkte geöffnet.",Freital,IT-Sicherheitskennzeichen, Smarte Verbrauchergeräte, BSI, IoT, Smart-Home-Produkte,technological,BSI
2022-09-19,Cyber-Sicherheit als Schlüssel: BSI stellt Automotive-Lagebild 2021/2022 vor,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220919_Automotive-Lagebild.html,"Die Digitalisierung moderner Autos schreitet weiter schnell voran. Mitunter sind über 100 einzelner digitaler Steuerungsgeräte in heutigen Autos verbaut, die miteinander verbunden sind oder zentral gesteuert werden können. Durch das autonome Fahren und den Einsatz Künstlicher Intelligenz wird die Komplexität derSoftware-Architektur in Fahrzeugen weiterhin rasant zunehmen. Und auch die Unternehmen selbst sind mehr denn je auf sichereIT-Systeme angewiesen. Dies stellt das Bundesamt für Sicherheit in der Informationstechnik (BSI) in der zweiten Ausgabe seinesBranchenlagebildsAutomotivefest.",Bonn,Cyber-Sicherheit, BSI, Automotive, Digitalisierung, IT-Systeme,technological,BSI
2022-09-15,Nachweiserbringung für KRITIS jetzt digital möglich,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220915_Nachweise-KRITIS-digital_OZG.html,"Betreiber Kritischer Infrastrukturen müssen gegenüber dem Bundesamt für Sicherheit in der Informationstechnik (BSI) mindestens alle zwei Jahre nachweisen, dassIT-Systeme, Komponenten und Prozesse, die für den Betrieb elementar sind, nach dem Stand der Technik abgesichert sind. Im Rahmen der Umsetzung des Onlinezugangsgesetzes (OZG) hat dasBSIjetzt die Nachweiserbringung digitalisiert. Somit können Nachweise zu rund 2.000 Kritischen Infrastrukturen durch dieKRITIS-Betreiber über dasVerwaltungsportal BundbeimBSIeingereicht werden.",Bonn,Nachweiserbringung, KRITIS, digital, BSI, Verwaltungsportal Bund,technological,BSI
2022-09-14,Verwaltungsvereinbarung unterzeichnet: BSI und DAkkS stärken Zusammenarbeit,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220914_Verwaltungsvereinbarung_DAkkS.html,"Mit einer Verwaltungsvereinbarung bauen das Bundesamt für Sicherheit in der Informationstechnik (BSI) und die Deutsche Akkreditierungsstelle (DAkkS) ihre Zusammenarbeit weiter aus. Ziel der unter Anwesenheit von StaatssekretärDr.Markus Richter geschlossenen Vereinbarung ist eine Kooperation bei der Akkreditierung von privaten Konformitätsbewertungsstellen, die Prüfungen im Bereich derCyber-Sicherheit durchführen. Dazu wird insbesondere die Bereitstellung von Fachbegutachterinnen und Fachbegutachtern desBSIbei Akkreditierungsverfahren derDAkkSim Bereich der Informationssicherheit geregelt.",Berlin,Verwaltungsvereinbarung, BSI, DAkkS, Cyber-Sicherheit, Fachbegutachterinnen,legal,BSI
2022-08-23,BSI-Roadshow gab Hilfestellungen zur Cyber-Sicherheit in Sachsen-Anhalts Kommunen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220823_Roadshow-Kommunen_SachsenAnhalt.html,Vor dem Hintergrund der aktuellen Bedrohungslagen für die Informationssicherheit im kommunalen Umfeld haben das Bundesamt für Sicherheit in der Informationstechnik (BSI) und das Ministerium für Infrastruktur und Digitales des Landes Sachsen-Anhalt eine virtuelleRoadshowfür Kommunen in Sachsen-Anhalt durchgeführt.,Bonn/Magdeburg,Cyber-Sicherheit, BSI, Sachsen-Anhalt, Roadshow, Bedrohungslagen,technological,BSI
2022-08-10,BSI warnt vor dem Einsatz unsicherer Funk-Türschlösser der Marke ABUS,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220810_Warnung_ABUS.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI)warntnach §7BSI-Gesetzvor dem Einsatz des digitalen Türschlosses ""HomeTecProCFA3000"" des Herstellers ABUS und empfiehlt, das Produkt zu ersetzen.",Bonn,BSI, Funk-Türschlösser, ABUS, HomeTecProCFA3000, Hersteller,technological,BSI
2022-08-08,Schaltzentralen der Cybersicherheit – Bundesinnenministerin Faeser besucht BSI und Cyber-Abwehrzentrum (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220503_Faeser_Besuch_BSI.html,"Die Bundesministerin des Innern und für Heimat, Nancy Faeser, hat sich am Montag in Bonn während ihrer #Sicherheitstour beim Bundesamt für Sicherheit in der Informationstechnik (BSI) über die Arbeit desBSIund die Fortschritte bei der Gewährleistung vonCybersicherheit informiert.",Bonn,Schaltzentralen, Cybersicherheit, Bundesinnenministerin Faeser, BSI, Cyber-Abwehrzentrum,technological,BSI
2022-08-03,Einschätzung der aktuellen Cyber-Sicherheitslage in Deutschland nach dem russischen Angriff auf die Ukraine (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220225_Angriff-Ukraine-Statement.html,UPDATEvom 3. August 2022,Bonn,Cyber-Sicherheitslage, Deutschland, russischer Angriff, Ukraine, Einschätzung.,political,BSI
2022-07-05,BSI führt Zertifizierung für 5G-Komponenten ein (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220705_Zertifizierung_5G-Komponenten.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) startet zum 1. Juli 2022 ein neues Zertifizierungsprogramm für Komponenten der5G-Telekommunikationsnetze. Das Zertifizierungsprogramm nach dem Schema ""NetworkEquipmentSecurityAssurance Scheme Cybersecurity Certification Scheme – German Implementation"" (NESASCCS-GI) richtet sich vorrangig an Hersteller von5G-Mobilfunkkomponenten. Sie können somit dieIT-Sicherheitseigenschaften ihrer5G-Produkte unabhängig überprüfen lassen und der im Telekommunikationsgesetz (TKG) enthaltenen Zertifizierungspflicht für kritische Komponenten in5G-Netzen nachkommen.",Bonn,BSI, Zertifizierung, 5G-Komponenten, NESASCCS-GI, IT-Sicherheitseigenschaften,technological,BSI
2022-06-23,BSI veröffentlicht Technische Richtlinien zur Sicherheit von Digitalen Gesundheitsanwendungen (archiviert),https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2022/220623_TR-Gesundheitsanwendungen.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat Sicherheitsanforderungen an Anwendungen im Gesundheitswesen veröffentlicht. Im Rahmen unterschiedlicher explorativer Projekte konnte dasBSIin den letzten Jahren Erkenntnisse über den aktuellen Stand derIT-Sicherheit im Gesundheitswesen gewinnen. Um Herstellern und Betreibern mit präventiven Maßnahmen weitere Hilfestellungen geben zu können, wurden Sicherheitsanforderungen für unterschiedliche Teilbereiche von Anwendungen im Gesundheitswesen verfasst. DieTechnische Richtlinie(TR) umfasst in mehreren Teilen Anforderungen an mobile Anwendungen (TR-03161-1), Web-Anwendungen (TR-03161-2) und Hintergrundsysteme (TR-03161-3).",Bonn,Sicherheit, Digitale Gesundheitsanwendungen, BSI, Technische Richtlinien, Anforderungen,technological,BSI
